,Level_A,Level_B,Level_C,Level_D,ids
677,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_0440 ipk; 4-diphosphocytidyl-2C-methyl-D-erythritol kinase	K00919 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148],NGO0440
678,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],"NGO_0971 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	K01770 ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]",NGO0971
679,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_0594 ispG; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	K03526 gcpE; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3],NGO0594
680,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_0072 ispH; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase	K03527 ispH; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4],NGO0072
681,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_2140 aromatic acid decarboxylase	K03186 ubiX; flavin prenyltransferase [EC:2.5.1.129],NGO2140
682,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_1735 geranyl transferase	K00795 ispA; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10],NGO1735
683,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_1675 octaprenyl diphosphate synthase	K02523 ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90],NGO1675
684,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_1797 UDP diphosphate synthase	K00806 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31],NGO1797
685,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00906 Carotenoid biosynthesis [PATH:ngo00906],NGO_0830 phytoene synthase	K02291 crtB; 15-cis-phytoene synthase [EC:2.5.1.32],NGO0830
686,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,01051 Biosynthesis of ansamycins,NGO_1028 transketolase	K00615 E2.2.1.1; transketolase [EC:2.2.1.1],NGO1028
687,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ngo00523],NGO_1898 glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NGO1898
688,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ngo00523],"NGO_1897 dTDP-glucose 4	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NGO1897
690,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ngo00523],NGO_0332 dTDP-4-dehydrorhamnose reductase	K00067 rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],NGO0332
691,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,01055 Biosynthesis of vancomycin group antibiotics,"NGO_1897 dTDP-glucose 4	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NGO1897
692,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00332 Carbapenem biosynthesis,NGO_0850 gamma-glutamyl phosphate reductase	K00147 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41],NGO0850
694,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ngo00261],NGO_0956 aspartate kinase	K00928 lysC; aspartate kinase [EC:2.7.2.4],NGO0956
695,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ngo00261],NGO_1997 aspartate-semialdehyde dehydrogenase	K00133 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11],NGO1997
696,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ngo00261],NGO_0947 dihydrodipicolinate synthase	K01714 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7],NGO0947
697,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ngo00261],NGO_1781 dihydrodipicolinate reductase	K00215 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8],NGO1781
698,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ngo00521],NGO_0717 glucokinase	K00845 glk; glucokinase [EC:2.7.1.2],NGO0717
699,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ngo00521],NGO_0375 phosphoglucomutase	K01835 pgm; phosphoglucomutase [EC:5.4.2.2],NGO0375
700,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ngo00521],NGO_0671 inositol monophosphatase	K01092 E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],NGO0671
701,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ngo00521],NGO_2161 inositol monophosphatase	K01092 E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],NGO2161
702,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ngo00521],NGO_1898 glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NGO1898
703,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ngo00521],"NGO_1897 dTDP-glucose 4	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NGO1897
705,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ngo00521],NGO_0332 dTDP-4-dehydrorhamnose reductase	K00067 rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],NGO0332
706,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,"00524 Neomycin, kanamycin and gentamicin biosynthesis",NGO_0717 glucokinase	K00845 glk; glucokinase [EC:2.7.1.2],NGO0717
707,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:ngo00525],NGO_1898 glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NGO1898
708,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:ngo00525],"NGO_1897 dTDP-glucose 4	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NGO1897
709,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:ngo00401],NGO_1515 oxidoreductase	K04517 tyrA2; prephenate dehydrogenase [EC:1.3.1.12],NGO1515
710,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:ngo00401],NGO_1452 aromatic amino acid aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NGO1452
712,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:ngo00401],NGO_1329 aromatic amino acid aminotransferase	K00832 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],NGO1329
713,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00405 Phenazine biosynthesis,NGO_0872 anthranilate synthase component I	K01657 trpE; anthranilate synthase component I [EC:4.1.3.27],NGO0872
714,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00405 Phenazine biosynthesis,NGO_1204 anthranilate synthase component II	K01658 trpG; anthranilate synthase component II [EC:4.1.3.27],NGO1204
715,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis,NGO_2166 malonyl CoA-ACP transacylase	K00645 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39],NGO2166
716,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis,NGO_2163 fabG; 3-ketoacyl-ACP reductase	K00059 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],NGO2163
718,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis,NGO_1666 enoyl-ACP reductase	K00208 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10],NGO1666
719,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00998 Biosynthesis of various antibiotics,NGO_1762 acyl carrier protein	K02078 acpP; acyl carrier protein,NGO1762
720,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ngo00999],NGO_0106 S-adenosylmethionine synthetase	K00789 metK; S-adenosylmethionine synthetase [EC:2.5.1.6],NGO0106
721,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ngo00999],NGO_1602 aroE; shikimate dehydrogenase	K00014 aroE; shikimate dehydrogenase [EC:1.1.1.25],NGO1602
723,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation,NGO_2140 aromatic acid decarboxylase	K03186 ubiX; flavin prenyltransferase [EC:2.5.1.129],NGO2140
724,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ngo00625],"NGO_1442 adhP; ethanol-active dehydrogenase/acetaldehyde-active reductase	K13953 adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]",NGO1442
727,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00626 Naphthalene degradation [PATH:ngo00626],"NGO_1442 adhP; ethanol-active dehydrogenase/acetaldehyde-active reductase	K13953 adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]",NGO1442
