,Level_A,Level_B,Level_C,Level_D,ids
608,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],"NMB0416 murF; UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanyl ligase	K01929 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]",NMB0416
609,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0186 uppS; undecaprenyl pyrophosphate synthetase	K00806 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31],NMB0186
610,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0408 bacA; bacitracin resistance protein	K06153 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27],NMB0408
611,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0418 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	K01000 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],NMB0418
612,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0422 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	K02563 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227],NMB0422
613,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0357 mtgA; monofunctional biosynthetic peptidoglycan transglycosylase	K03814 mtgA; monofunctional glycosyltransferase [EC:2.4.1.129],NMB0357
614,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB1807 ponA; penicillin-binding protein 1	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4],NMB1807
615,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0413 penA; penicillin-binding protein 2	K03587 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4],NMB0413
616,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0877 penicillin-binding protein	K07258 dacC; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4],NMB0877
617,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB1797 penicillin-binding protein 3	K07259 dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-],NMB1797
618,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00552 Teichoic acid biosynthesis [PATH:nme00552],NMB0408 bacA; bacitracin resistance protein	K06153 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27],NMB0408
620,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00543 Exopolysaccharide biosynthesis [PATH:nme00543],NMB0560 cysE; serine acetyltransferase	K00640 cysE; serine O-acetyltransferase [EC:2.3.1.30],NMB0560
621,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:nme00730],NMB2040 thiC; thiamine biosynthesis protein ThiC	K03147 thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17],NMB2040
622,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:nme00730],NMB1616 thiD; phosphomethylpyrimidine kinase	K00941 thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7],NMB1616
623,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:nme00730],NMB1379 nifS; nifS protein	K04487 iscS; cysteine desulfurase [EC:2.8.1.7],NMB1379
625,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:nme00730],NMB1867 dxs; 1-deoxyxylulose-5-phosphate synthase	K01662 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7],NMB1867
626,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:nme00730],NMB2071 thiG; thiG protein	K03149 thiG; thiazole synthase [EC:2.8.1.10],NMB2071
627,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:nme00730],NMB2069 thiE; thiamin-phosphate pyrophosphorylase	K00788 thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3],NMB2069
628,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:nme00730],NMB0385 thiL; thiamin-monophosphate kinase	K00946 thiL; thiamine-monophosphate kinase [EC:2.7.4.16],NMB0385
630,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:nme00730],NMB0823 adk; adenylate kinase	K00939 adk; adenylate kinase [EC:2.7.4.3],NMB0823
631,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:nme00740],NMB1254 ribA; GTP cyclohydrolase II	K01497 ribA; GTP cyclohydrolase II [EC:3.5.4.25],NMB1254
632,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:nme00740],"NMB1256 ribA_B; GTP cyclohydrolase II/3,4-dihydroxy-2-butanone-4-phosphate synthase	K14652 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]",NMB1256
633,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:nme00740],NMB1817 ribD; riboflavin biosynthesis protein RibD	K11752 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193],NMB1817
634,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:nme00740],"NMB0684 ribH; 6,7-dimethyl-8-ribityllumazine synthase	K00794 ribH; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]",NMB0684
635,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:nme00740],"NMB1247 ribE; riboflavin synthase, alpha subunit	K00793 ribE; riboflavin synthase [EC:2.5.1.9]",NMB1247
636,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:nme00740],NMB1834 ribF; riboflavin kinase/FMN adenylyltransferase	K11753 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2],NMB1834
638,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:nme00740],NMB1064 conserved hypothetical protein	K01515 nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13 3.6.1.-],NMB1064
639,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:nme00740],NMB1945 ubiX; 3-octaprenyl-4-hydroxybenzoate carboxy-lyase	K03186 ubiX; flavin prenyltransferase [EC:2.5.1.129],NMB1945
640,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:nme00750],NMB1360 pdxH; pyridoxamine 5-phosphate oxidase	K00275 pdxH; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5],NMB1360
641,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:nme00750],NMB1640 serC; phosphoserine aminotransferase	K00831 serC; phosphoserine aminotransferase [EC:2.6.1.52],NMB1640
642,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:nme00750],NMB0195 pdxA; pyridoxal phosphate biosynthetic protein PdxA	K00097 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262],NMB0195
643,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:nme00750],NMB0448 pdxJ; pyridoxal phosphate biosynthetic protein PdxJ	K03474 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2],NMB0448
644,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:nme00750],NMB1046 thrC; threonine synthase	K01733 thrC; threonine synthase [EC:4.2.3.1],NMB1046
645,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB0392 nadB; l-aspartate oxidase	K00278 nadB; L-aspartate oxidase [EC:1.4.3.16],NMB0392
646,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB0394 nadA; quinolinate synthetase A	K03517 nadA; quinolinate synthase [EC:2.5.1.72],NMB0394
647,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB0396 nadC; nicotinate-nucleotide pyrophosphorylase	K00767 nadC; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19],NMB0396
648,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB1505 pncB; nicotinate phosphoribosyltransferase	K00763 pncB; nicotinate phosphoribosyltransferase [EC:6.3.4.21],NMB1505
650,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB1484 surE; stationary-phase survival protein SurE	K03787 surE; 5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6],NMB1484
651,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB2024 conserved hypothetical protein	K00969 nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18],NMB2024
652,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB1364 putative NH(3)-dependent NAD+ synthetase NadE	K01916 nadE; NAD+ synthase [EC:6.3.1.5],NMB1364
654,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB2157 putative pyrazinamidase/nicotinamidase PncA	K08281 pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-],NMB2157
655,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB0807 conserved hypothetical protein	K00858 ppnK; NAD+ kinase [EC:2.7.1.23],NMB0807
656,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],"NMB0980 pntA; NAD(P) transhydrogenase, alpha subunit	K00324 pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]",NMB0980
657,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],"NMB0978 pntB; NAD(P) transhydrogenase, beta subunit	K00325 pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]",NMB0978
658,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB1488 gabD; succinate-semialdehyde dehydrogenase (NADP+)	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],NMB1488
659,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:nme00760],NMB1353 aldehyde dehydrogenase family protein	K08324 sad; succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24],NMB1353
660,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],"NMB1577 ilvI; acetolactate synthase III, large subunit	K01652 E2.2.1.6L; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]",NMB1577
661,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],"NMB1576 ilvH; acetolactate synthase III, small subunit	K01653 E2.2.1.6S; acetolactate synthase I/III small subunit [EC:2.2.1.6]",NMB1576
662,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB1574 ilvC; ketol-acid reductoisomerase	K00053 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86],NMB1574
663,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB1150 ilvD-1; dihydroxy-acid dehydratase	K01687 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9],NMB1150
664,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB1188 ilvD-2; dihydroxy-acid dehydratase	K01687 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9],NMB1188
665,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB0870 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase	K00606 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11],NMB0870
666,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB0871 panC; pantoate--beta-alanine ligase	K01918 panC; pantoate--beta-alanine ligase [EC:6.3.2.1],NMB0871
667,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB2075 BirA protein/Bvg accessory factor	K01947 birA-coaX; biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33],NMB2075
668,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB1658 coaBC; phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase	K13038 coaBC; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5],NMB1658
669,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB2019 kdtB; lipopolysaccharide core biosynthesis protein KdtB	K00954 E2.7.7.3A; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3],NMB2019
670,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB0331 putative kinase	K00859 coaE; dephospho-CoA kinase [EC:2.7.1.24],NMB0331
671,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB0452 acpS; holo-(acyl-carrier-protein) synthase	K00997 acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7],NMB0452
672,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB0337 putative branched-chain amino acid aminotransferase	K00826 E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42],NMB0337
673,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:nme00770],NMB1282 panD; aspartate 1-decarboxylase	K01579 panD; aspartate 1-decarboxylase [EC:4.1.1.11],NMB1282
674,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB0474 putative biotin synthesis protein BioC	K02169 bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197],NMB0474
676,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB0219 fabF-1; 3-oxoacyl-(acyl-carrier-protein) synthase II	K09458 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179],NMB0219
677,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB1703 fabF-2; 3-oxoacyl-(acyl-carrier-protein) synthase II	K09458 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179],NMB1703
678,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB1921 fabG-2; 3-oxoacyl-(acyl-carrier-protein) reductase	K00059 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],NMB1921
679,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB1702 fabG-1; 3-oxoacyl-(acyl-carrier-protein) reductase	K00059 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],NMB1702
680,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB0179 fabZ; (3R)-hydroxymyristoyl-(acyl-carrier-protein) dehydratase	K02372 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59],NMB0179
681,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB0336 fabI; enoyl-(acyl-carrier-protein) reductase	K00208 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10],NMB0336
682,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB0270 putative bioH protein	K02170 bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85],NMB0270
684,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB0472 bioF; 8-amino-7-oxononanoate synthase	K00652 bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47],NMB0472
685,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB0732 bioA; adenosylmethionine-8-amino-7-oxononanoate aminotransferase	K00833 bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62],NMB0732
686,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB0733 bioD; dethiobiotin synthase	K01935 bioD; dethiobiotin synthetase [EC:6.3.3.3],NMB0733
687,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB1146 bioB-1; biotin synthetase	K01012 bioB; biotin synthase [EC:2.8.1.6],NMB1146
688,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB1184 bioB-2; biotin synthetase	K01012 bioB; biotin synthase [EC:2.8.1.6],NMB1184
689,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:nme00780],NMB2075 BirA protein/Bvg accessory factor	K01947 birA-coaX; biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33],NMB2075
690,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:nme00785],NMB1217 lipB; lipoate-protein ligase B	K03801 lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181],NMB1217
691,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:nme00785],NMB1216 lipA; lipoic acid synthetase	K03644 lipA; lipoyl synthase [EC:2.8.1.8],NMB1216
694,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:nme00790],"NMB1063 folB; dihydroneopterin aldolase	K01633 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]",NMB1063
695,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:nme00790],NMB0745 folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine-pyrophosphokinase	K00950 folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3],NMB0745
696,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:nme00790],NMB1691 folP; dihydropteroate synthase	K00796 folP; dihydropteroate synthase [EC:2.5.1.15],NMB1691
697,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:nme00790],NMB0308 folA; dihydrofolate reductase	K00287 DHFR; dihydrofolate reductase [EC:1.5.1.3],NMB0308
698,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:nme00790],NMB0693 folC; folylpolyglutamate synthase/dihydrofolate synthase	K11754 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17],NMB0693
699,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:nme00790],NMB1254 ribA; GTP cyclohydrolase II	K01497 ribA; GTP cyclohydrolase II [EC:3.5.4.25],NMB1254
700,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:nme00790],"NMB1256 ribA_B; GTP cyclohydrolase II/3,4-dihydroxy-2-butanone-4-phosphate synthase	K14652 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]",NMB1256
701,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:nme00790],NMB1970 putative para-aminobenzoate synthetase component I/4-amino-4-deoxychorismate lyase	K03342 pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38],NMB1970
706,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:nme00670],NMB0308 folA; dihydrofolate reductase	K00287 DHFR; dihydrofolate reductase [EC:1.5.1.3],NMB0308
707,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:nme00670],NMB1839 fhs; formate--tetrahydrofolate ligase	K01938 fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3],NMB1839
708,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:nme00670],NMB1055 glyA; serine hydroxymethyltransferase	K00600 glyA; glycine hydroxymethyltransferase [EC:2.1.2.1],NMB1055
709,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:nme00670],NMB1566 purN; phosphoribosylglycinamide formyltransferase	K11175 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2],NMB1566
710,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:nme00670],NMB0983 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	K00602 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],NMB0983
712,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:nme00670],NMB0574 gcvT; glycine cleavage system T protein	K00605 gcvT; aminomethyltransferase [EC:2.1.2.10],NMB0574
713,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:nme00670],NMB1709 thyA; thymidylate synthase	K00560 thyA; thymidylate synthase [EC:2.1.1.45],NMB1709
714,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:nme00670],"NMB0943 metF; 5,10-methylenetetrahydrofolate reductase	K00297 metF; methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]",NMB0943
715,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB0003 gltX; glutamyl-tRNA synthetase	K01885 EARS; glutamyl-tRNA synthetase [EC:6.1.1.17],NMB0003
716,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB0576 hemA; glutamyl-tRNA reductase	K02492 hemA; glutamyl-tRNA reductase [EC:1.2.1.70],NMB0576
717,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],"NMB1864 hemL; glutamate-1-semialdehyde 2,1-aminomutase	K01845 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]",NMB1864
718,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB0801 hemB; delta-aminolevulinic acid dehydratase	K01698 hemB; porphobilinogen synthase [EC:4.2.1.24],NMB0801
719,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB0539 hemC; porphobilinogen deaminase	K01749 hemC; hydroxymethylbilane synthase [EC:2.5.1.61],NMB0539
720,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB0777 putative uroporphyrinogen-III synthase HemD	K01719 hemD; uroporphyrinogen-III synthase [EC:4.2.1.75],NMB0777
721,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB0781 hemE; uroporphyrinogen decarboxylase	K01599 hemE; uroporphyrinogen decarboxylase [EC:4.1.1.37],NMB0781
722,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB0379 hemN; oxygen-independent coproporphyrinogen III oxidase	K02495 hemN; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3],NMB0379
724,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB0718 hemH; ferrochelatase	K01772 hemH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9],NMB0718
725,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB0778 putative uroporphyrin-III C-methyltransferase HemX	K02496 hemX; uroporphyrin-III C-methyltransferase [EC:2.1.1.107],NMB0778
726,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB1156 cysG-1; siroheme synthase	K02302 cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4],NMB1156
727,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB1194 cysG-2; siroheme synthase	K02302 cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4],NMB1194
728,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:nme00860],NMB1669 iron-starvation protein PigA	K07215 pigA; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58],NMB1669
731,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:nme00130],NMB0734 hypothetical protein	K03181 ubiC; chorismate lyase [EC:4.1.3.40],NMB0734
